,qn1d,qn1f,qn1c,qn1h,qn2b,qn4b,qn4c,qn4e,qn1jyear,ui_lpr,ui_work
258,998.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
259,998.0,1,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
260,998.0,2,1.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
261,60.0,1,1.0,97,1.0,4.0,1.0,2.0,2018.0,1.0,3.0
262,998.0,1,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
263,998.0,1,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
264,10.0,2,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
265,40.0,1,1.0,18,1.0,3.0,1.0,2.0,2017.0,1.0,1.0
266,998.0,2,1.0,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
267,11.0,2,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
268,998.0,1,2.5008455467869224,98,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
269,21.0,1,4.0,98,1.0,2.0,2.0,2.0,2017.0,1.0,1.0
270,57.0,1,1.0,3,5.0,2.0,1.0,2.0,2016.0,1.0,1.0
271,63.0,2,1.0,3,5.0,2.0,1.0,2.0,2018.0,1.0,3.0
272,60.0,2,2.0,5,6.0,3.0,2.0,1.0,2014.0,1.0,2.0
273,998.0,1,2.5008455467869224,99,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
274,24.0,2,4.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
275,25.0,1,4.0,97,2.0,1.0,2.0,2.0,2018.0,1.0,1.0
276,64.0,1,7.0,26,1.0,4.0,1.0,1.0,2017.0,1.0,3.0
277,20.0,2,4.0,26,5.0,2.0,2.0,2.0,2017.0,1.0,2.0
278,45.0,2,2.0,26,4.0,3.0,2.0,1.0,2017.0,1.0,1.0
279,66.0,2,7.0,26,1.0,4.0,1.0,1.0,2017.0,1.0,3.0
280,32.0,1,1.0,97,5.0,3.0,2.0,2.0,2018.0,1.0,1.0
281,35.0,2,1.0,97,2.0,3.0,2.0,2.0,2016.0,1.0,1.0
282,3.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
283,5.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
284,4.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
285,35.0,1,4.0,6,2.0,2.0,1.0,1.0,2014.0,1.0,1.0
286,998.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
287,57.0,1,1.0,97,5.0,3.0,1.0,1.0,2015.0,1.0,1.0
288,52.0,2,1.0,97,4.0,3.0,1.0,2.0,2015.0,1.0,1.0
289,14.0,1,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
290,20.0,2,4.0,97,5.0,1.0,2.0,1.0,2015.0,1.0,999.0
291,27.0,2,4.0,97,4.0,2.0,2.0,1.0,2015.0,1.0,1.0
292,999.0,9,2.5008455467869224,99,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
293,33.0,2,1.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
294,62.0,2,1.0,97,4.0,4.0,1.0,1.0,2015.0,1.0,3.0
295,33.0,9,8.0,99,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
296,61.0,1,1.0,97,5.0,3.0,2.0,1.0,2015.0,1.0,1.0
297,29.0,2,1.0,9,6.0,1.0,2.0,1.0,2014.0,1.0,1.0
298,30.0,1,1.0,9,5.0,2.0,2.0,1.0,2016.0,2.0,1.0
299,34.0,2,1.0,22,4.0,3.0,2.0,2.0,2018.0,1.0,3.0
300,11.0,2,2.5008455467869224,22,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
301,12.0,2,2.5008455467869224,22,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
302,34.0,1,1.0,22,4.0,3.0,2.0,1.0,2018.0,1.0,1.0
303,13.0,1,2.5008455467869224,22,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
304,40.0,2,5.0,6,1.0,4.0,1.0,1.0,2017.0,1.0,1.0
305,46.0,1,1.0,6,97.0,2.0,2.0,1.0,2018.0,1.0,2.0
306,31.0,2,1.0,97,2.0,3.0,1.0,1.0,2015.0,1.0,2.0
307,43.0,1,1.0,97,2.0,3.0,1.0,1.0,2015.0,1.0,1.0
308,33.0,1,1.0,97,3.0,2.0,1.0,2.0,2018.0,2.0,1.0
309,26.0,2,1.0,97,1.0,3.0,1.0,2.0,2018.0,999.0,3.0
310,5.0,1,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
311,7.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
312,46.0,2,1.0,3,2.0,4.0,1.0,1.0,2017.0,1.0,2.0
313,11.0,2,2.5008455467869224,3,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
314,47.0,1,1.0,3,5.0,3.0,1.0,1.0,2017.0,1.0,1.0
315,14.0,1,2.5008455467869224,3,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
316,58.0,1,4.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
317,23.0,2,4.0,26,5.0,1.0,2.0,2.0,2016.0,2.0,1.0
318,33.0,2,1.0,22,7.0,2.0,2.0,2.0,2017.0,1.0,1.0
319,64.0,2,3.0,22,5.0,3.0,1.0,1.0,2017.0,1.0,3.0
320,38.0,1,1.0,22,7.0,2.0,2.0,2.0,2017.0,1.0,2.0
321,9.0,1,2.5008455467869224,22,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
322,13.0,1,2.5008455467869224,22,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
323,42.0,2,1.0,24,6.0,2.0,2.0,1.0,2014.0,1.0,1.0
324,23.0,2,4.0,24,5.0,1.0,2.0,1.0,2014.0,1.0,1.0
325,47.0,1,1.0,24,6.0,2.0,2.0,1.0,2014.0,999.0,1.0
326,37.0,1,2.0,18,1.0,3.0,1.0,1.0,2016.0,1.0,1.0
327,16.0,2,7.0,18,1.0,1.0,1.0,2.0,2016.0,1.0,3.0
328,10.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
329,24.0,2,4.0,6,5.0,1.0,2.0,1.0,2017.0,1.0,1.0
330,54.0,2,4.0,6,98.0,4.0,1.0,1.0,2017.0,1.0,3.0
331,998.0,2,1.0,98,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
332,998.0,1,1.0,98,1.0,4.0,1.0,1.0,2016.0,2.0,3.0
333,18.0,1,7.0,98,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
334,34.0,2,4.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
335,35.0,1,4.0,24,5.0,2.0,2.0,1.0,2014.0,1.0,1.0
336,30.0,2,4.0,9,5.0,2.0,2.0,1.0,2015.0,2.0,2.0
337,67.0,1,1.0,9,6.0,3.0,2.0,1.0,2016.0,2.0,3.0
338,55.0,2,1.0,9,2.0,3.0,1.0,1.0,2015.0,2.0,3.0
339,43.0,1,1.0,9,5.0,2.0,2.0,1.0,2015.0,2.0,1.0
340,34.0,2,1.0,9,5.0,2.0,2.0,1.0,2015.0,2.0,2.0
341,998.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
342,998.0,2,1.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
343,998.0,1,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
344,998.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
345,998.0,1,1.0,97,1.0,4.0,1.0,1.0,2015.0,1.0,3.0
346,26.0,1,1.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
347,23.0,2,1.0,97,5.0,3.0,2.0,1.0,2016.0,1.0,1.0
348,53.0,1,1.0,97,5.0,4.0,1.0,1.0,2018.0,3.0,1.0
349,57.0,2,1.0,97,5.0,4.0,1.0,1.0,2018.0,3.0,3.0
350,45.0,1,1.0,10,2.0,3.0,1.0,1.0,2016.0,1.0,3.0
351,8.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
352,37.0,2,1.0,10,2.0,2.0,1.0,1.0,2016.0,1.0,1.0
353,17.0,2,4.0,10,2.0,1.0,1.0,1.0,2016.0,1.0,1.0
354,14.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
355,28.0,2,4.0,5,5.0,2.0,2.0,1.0,2015.0,2.0,1.0
356,998.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
357,27.0,1,4.0,6,1.0,3.0,2.0,2.0,2018.0,1.0,2.0
358,998.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
359,998.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
360,23.0,1,1.0,3,1.0,4.0,2.0,1.0,2017.0,1.0,1.0
361,998.0,1,2.5008455467869224,3,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
362,998.0,1,2.5008455467869224,3,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
363,67.0,2,5.0,10,2.0,3.0,1.0,1.0,2016.0,1.0,3.0
364,28.0,1,3.0,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
365,37.0,1,4.0,24,5.0,1.0,2.0,1.0,2017.0,2.0,1.0
366,39.0,2,4.0,97,5.0,3.0,1.0,2.0,2016.0,1.0,1.0
367,42.0,2,1.0,26,5.0,4.0,1.0,1.0,2017.0,1.0,2.0
368,46.0,1,1.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
369,20.0,2,4.0,26,5.0,3.0,1.0,1.0,2017.0,1.0,1.0
370,37.0,2,4.0,97,1.0,3.0,1.0,1.0,2014.0,2.0,2.0
371,4.0,1,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
372,8.0,1,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
373,18.0,1,4.0,97,1.0,2.0,2.0,2.0,2014.0,2.0,1.0
374,75.0,2,1.0,96,1.0,4.0,1.0,1.0,2015.0,1.0,3.0
375,33.0,2,1.0,96,6.0,1.0,1.0,1.0,2015.0,1.0,1.0
376,75.0,1,1.0,96,1.0,4.0,1.0,1.0,2015.0,1.0,3.0
377,45.0,1,1.0,96,6.0,1.0,2.0,1.0,2015.0,1.0,1.0
378,24.0,1,4.0,1,2.0,2.0,2.0,2.0,2015.0,1.0,2.0
379,48.0,2,5.0,1,1.0,4.0,1.0,2.0,2015.0,1.0,3.0
380,24.0,1,4.0,9,2.0,1.0,2.0,2.0,2015.0,2.0,2.0
381,47.0,1,1.0,9,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
382,11.0,2,2.5008455467869224,9,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
383,19.0,1,4.0,9,2.0,1.0,1.0,2.0,2015.0,2.0,2.0
384,51.0,2,1.0,9,6.0,2.0,1.0,2.0,2015.0,2.0,1.0
385,30.0,1,1.0,24,1.0,2.0,1.0,1.0,2014.0,1.0,1.0
386,23.0,1,4.0,26,5.0,3.0,1.0,1.0,2018.0,1.0,1.0
387,998.0,2,2.5008455467869224,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
388,22.0,2,4.0,26,1.0,4.0,1.0,1.0,2018.0,1.0,1.0
389,998.0,1,2.5008455467869224,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
390,998.0,1,2.5008455467869224,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
391,17.0,2,4.0,3,2.0,1.0,2.0,6.0,2016.0,1.0,3.0
392,14.0,2,2.5008455467869224,3,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
393,1.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
394,33.0,2,1.0,3,1.0,4.0,1.0,1.0,2016.0,1.0,3.0
395,30.0,1,1.0,3,1.0,4.0,1.0,1.0,2016.0,1.0,2.0
396,25.0,1,4.0,26,2.0,3.0,1.0,1.0,2016.0,1.0,1.0
397,74.0,1,1.0,5,5.0,4.0,1.0,1.0,2014.0,1.0,3.0
398,72.0,2,1.0,5,6.0,2.0,1.0,1.0,2014.0,1.0,3.0
399,33.0,1,1.0,10,2.0,2.0,1.0,1.0,2015.0,1.0,1.0
400,24.0,2,1.0,10,2.0,2.0,1.0,2.0,2015.0,1.0,1.0
401,1.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
402,35.0,1,1.0,18,2.0,3.0,1.0,1.0,2016.0,1.0,2.0
403,26.0,2,1.0,18,2.0,3.0,1.0,1.0,2016.0,1.0,3.0
404,36.0,1,1.0,24,2.0,1.0,2.0,1.0,2014.0,3.0,1.0
405,44.0,1,1.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
406,38.0,2,1.0,26,1.0,4.0,1.0,1.0,2014.0,2.0,2.0
407,20.0,2,4.0,26,1.0,2.0,1.0,2.0,2017.0,1.0,3.0
408,5.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
409,18.0,2,4.0,26,1.0,2.0,1.0,1.0,2017.0,3.0,3.0
410,37.0,1,1.0,96,1.0,2.0,2.0,1.0,2014.0,1.0,1.0
411,32.0,2,1.0,96,1.0,2.0,2.0,1.0,2014.0,1.0,1.0
412,48.0,1,4.0,97,1.0,3.0,1.0,2.0,2018.0,1.0,2.0
413,998.0,1,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
414,5.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
415,0.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
416,3.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
417,30.0,2,3.0,6,5.0,2.0,2.0,1.0,2016.0,2.0,1.0
418,26.0,2,1.0,1,5.0,1.0,2.0,1.0,2018.0,1.0,1.0
419,27.0,1,1.0,1,5.0,1.0,2.0,2.0,2018.0,1.0,1.0
420,46.0,2,1.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
421,50.0,1,1.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
422,20.0,1,4.0,26,2.0,1.0,2.0,2.0,2017.0,1.0,1.0
423,24.0,1,4.0,26,5.0,2.0,2.0,2.0,2017.0,1.0,1.0
424,30.0,1,4.0,10,2.0,3.0,1.0,2.0,2014.0,1.0,2.0
425,39.0,1,1.0,97,97.0,2.0,2.0,2.0,2017.0,1.0,1.0
426,19.0,1,7.0,97,1.0,1.0,1.0,2.0,2014.0,2.0,1.0
427,56.0,1,1.0,97,1.0,4.0,1.0,1.0,2014.0,2.0,3.0
428,13.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
429,56.0,2,1.0,97,1.0,4.0,1.0,1.0,2014.0,2.0,1.0
430,2.0,1,2.5008455467869224,1,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
431,27.0,1,1.0,1,5.0,1.0,2.0,1.0,2018.0,1.0,1.0
432,6.0,1,2.5008455467869224,1,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
433,5.0,2,2.5008455467869224,1,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
434,26.0,2,1.0,1,97.0,2.0,2.0,2.0,2018.0,1.0,3.0
435,27.0,2,1.0,10,5.0,2.0,1.0,2.0,2016.0,1.0,3.0
436,7.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
437,38.0,1,1.0,10,6.0,1.0,1.0,2.0,2016.0,1.0,1.0
438,2.0,2,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
439,16.0,1,4.0,10,1.0,3.0,1.0,6.0,2015.0,1.0,3.0
440,38.0,1,1.0,10,5.0,2.0,1.0,1.0,2015.0,1.0,1.0
441,40.0,2,1.0,10,1.0,4.0,1.0,2.0,2015.0,1.0,3.0
442,60.0,2,1.0,98,1.0,4.0,1.0,1.0,2018.0,3.0,3.0
443,68.0,1,1.0,98,1.0,4.0,1.0,2.0,2018.0,2.0,3.0
444,21.0,1,7.0,98,1.0,3.0,1.0,1.0,2018.0,3.0,1.0
445,19.0,2,7.0,98,1.0,3.0,1.0,1.0,2018.0,3.0,3.0
446,10.0,1,2.5008455467869224,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
447,45.0,2,1.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
448,3.0,2,2.5008455467869224,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
449,23.0,2,4.0,26,5.0,2.0,2.0,2.0,2018.0,1.0,1.0
450,37.0,1,1.0,26,6.0,2.0,1.0,1.0,2015.0,1.0,1.0
451,998.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
452,54.0,2,1.0,96,1.0,4.0,1.0,1.0,2014.0,1.0,3.0
453,55.0,1,1.0,96,2.0,4.0,1.0,1.0,2014.0,1.0,1.0
454,998.0,1,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
455,24.0,1,4.0,96,2.0,3.0,1.0,1.0,2014.0,1.0,1.0
456,60.0,1,3.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
457,35.0,1,4.0,24,5.0,3.0,1.0,2.0,2015.0,2.0,1.0
458,14.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
459,18.0,2,4.0,10,2.0,2.0,1.0,6.0,2014.0,1.0,3.0
460,37.0,2,1.0,10,2.0,2.0,1.0,2.0,2014.0,1.0,2.0
461,41.0,1,1.0,10,2.0,2.0,1.0,1.0,2014.0,1.0,1.0
462,16.0,2,4.0,10,2.0,1.0,1.0,6.0,2014.0,1.0,3.0
463,50.0,1,1.0,97,2.0,3.0,1.0,2.0,2017.0,1.0,2.0
464,998.0,1,2.5008455467869224,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
465,23.0,1,4.0,26,5.0,2.0,1.0,2.0,2018.0,1.0,1.0
466,998.0,2,2.5008455467869224,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
467,24.0,1,4.0,26,5.0,4.0,1.0,2.0,2018.0,1.0,1.0
468,20.0,2,4.0,26,5.0,4.0,1.0,2.0,2018.0,1.0,1.0
469,23.0,2,4.0,97,5.0,1.0,2.0,1.0,2017.0,999.0,1.0
470,44.0,2,1.0,97,5.0,3.0,8.0,9.0,2017.0,999.0,999.0
471,16.0,1,4.0,97,2.0,1.0,2.0,1.0,2017.0,999.0,3.0
472,25.0,1,4.0,97,6.0,1.0,2.0,1.0,2017.0,1.0,1.0
473,49.0,1,1.0,97,6.0,3.0,1.0,1.0,2017.0,999.0,1.0
474,17.0,1,4.0,97,2.0,2.0,2.0,1.0,2018.0,1.0,3.0
475,19.0,2,4.0,97,97.0,2.0,2.0,2.0,2018.0,1.0,1.0
476,49.0,1,1.0,97,5.0,3.0,2.0,1.0,2018.0,1.0,1.0
477,15.0,2,4.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
478,44.0,2,1.0,97,5.0,3.0,2.0,2.0,2018.0,1.0,3.0
479,23.0,2,1.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
480,0.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
481,33.0,1,1.0,10,97.0,1.0,1.0,1.0,2014.0,2.0,1.0
482,49.0,2,5.0,97,1.0,3.0,8.0,1.0,2018.0,2.0,1.0
483,24.0,1,7.0,97,1.0,3.0,2.0,2.0,2015.0,2.0,1.0
484,5.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
485,27.0,2,7.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
486,998.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
487,23.0,1,4.0,6,1.0,3.0,2.0,1.0,2017.0,1.0,1.0
488,62.0,2,1.0,97,6.0,4.0,2.0,2.0,2016.0,1.0,3.0
489,66.0,1,1.0,97,6.0,4.0,1.0,2.0,2016.0,1.0,3.0
490,75.0,2,5.0,3,1.0,4.0,1.0,2.0,2017.0,1.0,3.0
491,18.0,2,4.0,3,1.0,3.0,1.0,6.0,2017.0,1.0,3.0
492,20.0,2,4.0,3,1.0,3.0,2.0,6.0,2017.0,1.0,1.0
493,45.0,2,5.0,3,1.0,4.0,1.0,1.0,2017.0,1.0,1.0
494,21.0,2,4.0,3,5.0,3.0,2.0,6.0,2017.0,1.0,3.0
495,45.0,2,1.0,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
496,47.0,1,1.0,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
497,25.0,1,4.0,6,5.0,2.0,1.0,1.0,2016.0,2.0,1.0
498,21.0,2,4.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
499,19.0,2,4.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
500,32.0,1,1.0,18,1.0,3.0,1.0,1.0,2016.0,1.0,1.0
501,24.0,2,1.0,18,2.0,4.0,1.0,1.0,2016.0,1.0,3.0
502,6.0,1,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
503,5.0,2,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
504,40.0,2,1.0,97,1.0,4.0,1.0,1.0,2016.0,1.0,1.0
505,11.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
506,13.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
507,32.0,1,4.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
508,50.0,1,1.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
509,998.0,1,1.0,18,1.0,4.0,1.0,1.0,2016.0,1.0,3.0
510,998.0,2,1.0,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
511,10.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
